"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";187;"haar";1;655,487986159929;6;1
"2";NA;"LOC";187;"haar";1;135,05739520663;6;2
"3";NA;"LOC";187;"haar";1;1197,13178054882;6;3
"4";NA;"LOC";187;"haar";1;11763,4284118194;6;4
"5";NA;"LOC";187;"haar";1;1399,36431996818;6;5
"6";NA;"LOC";187;"haar";1;615,182899632302;6;6
"7";NA;"LOC";187;"haar";1;14110,3158185776;6;7
"8";NA;"LOC";187;"haar";1;0;6;8
"9";NA;"LOC";187;"haar";1;-298,399061660726;6;9
"10";NA;"LOC";187;"haar";1;5074,90536857585;6;10
"11";NA;"LOC";187;"haar";1;2900,55201642722;6;11
"12";NA;"LOC";187;"haar";1;2948,6352775479;6;12
"13";NA;"LOC";187;"haar";1;1279,86327394766;6;13
"14";NA;"LOC";187;"haar";1;-598,212336883807;6;14
"15";NA;"LOC";187;"haar";1;188,090403795621;6;15
"16";NA;"LOC";187;"haar";1;240,416305603416;6;16
"17";NA;"LOC";187;"haar";1;-0,707106781177572;6;17
"18";NA;"LOC";187;"haar";1;286,378246380555;6;18
"19";NA;"LOC";187;"haar";1;794,080915272498;6;19
"20";NA;"LOC";187;"haar";1;12694,6880426421;6;20
"21";NA;"LOC";187;"haar";1;2636,80118704464;6;21
"22";NA;"LOC";187;"haar";1;1769,18116652875;6;22
"23";NA;"LOC";187;"haar";1;994,192134348297;6;23
"24";NA;"LOC";187;"haar";1;1710,49130369027;6;24
"25";NA;"LOC";187;"haar";1;588,31284194719;6;25
"26";NA;"LOC";187;"haar";1;-14791,2596488602;6;26
"27";NA;"LOC";187;"haar";1;632,153462380782;6;27
"28";NA;"LOC";187;"haar";1;173,948268171895;6;28
"29";NA;"LOC";187;"haar";1;3364,41406488558;6;29
"30";NA;"LOC";187;"haar";1;6472,85547498165;6;30
"31";NA;"LOC";187;"haar";1;-1741,60400206246;6;31
"32";NA;"LOC";187;"haar";1;-95,45941546018;6;32
"33";NA;"LOC";187;"haar";1;188,090403795621;6;33
"34";NA;"LOC";187;"haar";1;615,182899632287;6;34
"35";NA;"LOC";187;"haar";1;2303,04678632459;6;35
"36";NA;"LOC";187;"haar";1;1431,89123190276;6;36
"37";NA;"LOC";187;"haar";1;-268,700576850882;6;37
"38";NA;"LOC";187;"haar";1;327,390439689363;6;38
"39";NA;"LOC";187;"haar";1;125,157900270046;6;39
"40";NA;"LOC";187;"haar";1;424,264068711927;6;40
"41";NA;"LOC";187;"haar";1;0,707106781192124;6;41
"42";NA;"LOC";187;"haar";1;50,2045814642333;6;42
"43";NA;"LOC";187;"haar";1;3,53553390593152;6;43
"44";NA;"LOC";187;"haar";1;201820,296165921;6;44
"45";NA;"LOC";187;"haar";1;5634,93393927562;6;45
"46";NA;"LOC";187;"haar";1;6684,98750933766;6;46
"47";NA;"LOC";187;"haar";1;2682,0560210406;6;47
"48";NA;"LOC";187;"haar";1;5381,78971161082;6;48
"49";NA;"LOC";187;"haar";1;733,976838871604;6;49
"50";NA;"LOC";187;"haar";1;1757,86745802977;6;50
"51";NA;"LOC";187;"haar";1;557,20014357497;6;51
"52";NA;"LOC";187;"haar";1;697,914393031097;6;52
